Driver_ID,Age,Gender,City,Education_Level,Income,Joining Designation,Grade,Total Business Value,Quarterly Rating,target,has_quartery_rating_increased,has_Income_increased,length_of_stay,doj_year,doj_month,doj_quater
2633,31.0,1.0,C18,2,126357,3,3,1096930,1,0,1,0,394,2019,11,4
2633,31.0,1.0,C18,2,126357,3,3,271930,3,0,1,0,394,2019,11,4
2633,31.0,1.0,C18,2,126357,3,3,578320,3,0,1,0,394,2019,11,4
2633,31.0,1.0,C18,2,126357,3,3,423100,3,0,1,0,394,2019,11,4
2633,31.0,1.0,C18,2,126357,3,3,202330,3,0,1,0,394,2019,11,4
2633,31.0,1.0,C18,2,126357,3,3,700000,3,0,1,0,394,2019,11,4
2633,32.0,1.0,C18,2,126357,3,3,1000000,3,0,1,0,394,2019,11,4
2633,32.0,1.0,C18,2,126357,3,3,144930,3,0,1,0,394,2019,11,4
2633,32.0,1.0,C18,2,126357,3,3,1012610,3,0,1,0,394,2019,11,4
2633,32.0,1.0,C18,2,126357,3,3,1225060,3,0,1,0,394,2019,11,4
2634,25.0,0.0,C11,0,65507,2,2,0,1,0,0,0,470,2019,9,3
2634,25.0,0.0,C11,0,65507,2,2,0,1,0,0,0,470,2019,9,3
2634,25.0,0.0,C11,0,65507,2,2,0,1,0,0,0,470,2019,9,3
2634,25.0,0.0,C11,0,65507,2,2,0,1,1,0,0,74,2019,9,3
2635,35.0,0.0,C20,0,66890,2,2,0,1,0,0,0,41,2020,11,4
2635,35.0,0.0,C20,0,66890,2,2,0,1,0,0,0,41,2020,11,4
2637,41.0,0.0,C15,0,19724,1,1,478350,2,0,1,0,1203,2017,9,3
2637,41.0,0.0,C15,0,19724,1,1,859110,2,0,1,0,1203,2017,9,3
2637,41.0,0.0,C15,0,19724,1,1,127400,2,0,1,0,1203,2017,9,3
2637,41.0,0.0,C15,0,19724,1,1,0,1,1,1,0,591,2017,9,3
2639,29.0,1.0,C12,0,92763,3,3,7500000,4,0,1,0,319,2020,2,1
2639,29.0,1.0,C12,0,92763,3,3,5150010,4,0,1,0,319,2020,2,1
2639,29.0,1.0,C12,0,92763,3,3,0,3,0,1,0,319,2020,2,1
2639,29.0,1.0,C12,0,92763,3,3,1500000,3,0,1,0,319,2020,2,1
2639,29.0,1.0,C12,0,92763,3,3,0,3,0,1,0,319,2020,2,1
2639,29.0,1.0,C12,0,92763,3,3,500000,1,0,1,0,319,2020,2,1
2639,29.0,1.0,C12,0,92763,3,3,0,1,0,1,0,319,2020,2,1
2639,30.0,1.0,C12,0,92763,3,3,200000,1,0,1,0,319,2020,2,1
2639,30.0,1.0,C12,0,92763,3,3,200000,4,0,1,0,319,2020,2,1
2639,30.0,1.0,C12,0,92763,3,3,210000,4,0,1,0,319,2020,2,1
2639,30.0,1.0,C12,0,92763,3,3,6000000,4,0,1,0,319,2020,2,1
2640,31.0,1.0,C29,1,80788,2,2,0,1,0,0,0,91,2020,9,3
2640,31.0,1.0,C29,1,80788,2,2,0,1,0,0,0,91,2020,9,3
2640,32.0,1.0,C29,1,80788,2,2,0,1,0,0,0,91,2020,9,3
2641,36.0,1.0,C17,1,24985,1,1,0,1,0,0,0,209,2020,6,2
2641,36.0,1.0,C17,1,24985,1,1,0,1,0,0,0,209,2020,6,2
2641,36.0,1.0,C17,1,24985,1,1,0,1,0,0,0,209,2020,6,2
2641,36.0,1.0,C17,1,24985,1,1,0,1,0,0,0,209,2020,6,2
2641,36.0,1.0,C17,1,24985,1,1,0,1,1,0,0,129,2020,6,2
2642,29.0,0.0,C8,0,19447,1,1,4090390,4,0,1,0,836,2018,9,3
2642,30.0,0.0,C8,0,19447,1,1,0,4,0,1,0,836,2018,9,3
2642,30.0,0.0,C8,0,19447,1,1,0,4,0,1,0,836,2018,9,3
2642,30.0,0.0,C8,0,19447,1,1,145180,1,0,1,0,836,2018,9,3
2642,30.0,0.0,C8,0,19447,1,1,0,1,0,1,0,836,2018,9,3
2642,30.0,0.0,C8,0,19447,1,1,0,1,1,1,0,258,2018,9,3
2643,28.0,0.0,C5,0,17044,2,2,0,1,1,0,0,214,2018,6,2
2644,44.0,0.0,C8,0,62354,1,2,319340,2,0,0,0,1220,2017,8,3
2644,44.0,0.0,C8,0,62354,1,2,503410,2,0,0,0,1220,2017,8,3
2644,44.0,0.0,C8,0,62354,1,2,1222390,2,0,0,0,1220,2017,8,3
2644,44.0,0.0,C8,0,62354,1,2,0,2,0,0,0,1220,2017,8,3
2644,44.0,0.0,C8,0,62354,1,2,371250,2,0,0,0,1220,2017,8,3
2644,44.0,0.0,C8,0,62354,1,2,0,2,1,0,0,668,2017,8,3
2645,32.0,1.0,C26,1,69599,3,3,0,1,0,0,0,91,2020,9,3
2645,32.0,1.0,C26,1,69599,3,3,251330,1,0,0,0,91,2020,9,3
2645,32.0,1.0,C26,1,69599,3,3,301920,1,0,0,0,91,2020,9,3
2646,30.0,0.0,C3,2,104157,3,3,0,1,0,0,0,150,2020,7,3
2646,30.0,0.0,C3,2,104157,3,3,0,1,0,0,0,150,2020,7,3
2646,30.0,0.0,C3,2,104157,3,3,0,1,0,0,0,150,2020,7,3
2646,30.0,0.0,C3,2,104157,3,3,0,1,0,0,0,150,2020,7,3
2646,31.0,0.0,C3,2,104157,3,3,332040,1,0,0,0,150,2020,7,3
2647,36.0,0.0,C12,0,55601,2,2,0,1,1,0,0,20,2018,12,4
2648,45.0,0.0,C5,1,38047,1,1,0,1,0,1,0,571,2019,6,2
2648,45.0,0.0,C5,1,38047,1,1,0,3,0,1,0,571,2019,6,2
2648,45.0,0.0,C5,1,38047,1,1,339700,3,0,1,0,571,2019,6,2
2648,45.0,0.0,C5,1,38047,1,1,798700,3,0,1,0,571,2019,6,2
2648,45.0,0.0,C5,1,38047,1,1,279160,3,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,1242510,3,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,0,3,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,1712550,4,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,990000,4,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,1462780,4,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,0,2,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,155360,2,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,726560,2,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,440030,2,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,144930,2,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,674340,2,0,1,0,571,2019,6,2
2648,46.0,0.0,C5,1,38047,1,1,0,1,0,1,0,571,2019,6,2
2648,47.0,0.0,C5,1,38047,1,1,0,1,0,1,0,571,2019,6,2
2648,47.0,0.0,C5,1,38047,1,1,0,1,1,1,0,555,2019,6,2
2649,39.0,0.0,C7,2,69098,2,2,596650,3,0,1,0,1617,2016,7,3
2649,39.0,0.0,C7,2,69098,2,2,1312200,3,0,1,0,1617,2016,7,3
2649,39.0,0.0,C7,2,69098,2,2,2029130,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,145190,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,396450,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,685140,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,484140,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,722470,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,1150030,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,138830,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,924080,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,339980,3,0,1,0,1617,2016,7,3
2649,40.0,0.0,C7,2,69098,2,2,0,1,1,1,0,1259,2016,7,3
2650,48.0,0.0,C22,0,38788,1,1,1012210,3,0,1,0,831,2018,9,3
2650,48.0,0.0,C22,0,38788,1,1,500100,3,0,1,0,831,2018,9,3
2650,48.0,0.0,C22,0,38788,1,1,1615340,3,0,1,0,831,2018,9,3
2650,48.0,0.0,C22,0,38788,1,1,0,2,0,1,0,831,2018,9,3
2650,48.0,0.0,C22,0,38788,1,1,621790,2,0,1,0,831,2018,9,3
2650,48.0,0.0,C22,0,38788,1,1,0,2,0,1,0,831,2018,9,3
2650,48.0,0.0,C22,0,38788,1,1,740000,3,0,1,0,831,2018,9,3
2650,48.0,0.0,C22,0,38788,1,1,255000,3,1,1,0,339,2018,9,3
2651,33.0,0.0,C11,2,62292,2,2,0,1,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,490000,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,114680,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,440260,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,0,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,594700,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,0,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,359260,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,550000,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,1314040,2,0,1,0,550,2019,6,2
2651,33.0,0.0,C11,2,62292,2,2,200010,2,0,1,0,550,2019,6,2
2651,34.0,0.0,C11,2,62292,2,2,193320,2,0,1,0,550,2019,6,2
2651,34.0,0.0,C11,2,62292,2,2,380020,2,0,1,0,550,2019,6,2
2651,34.0,0.0,C11,2,62292,2,2,0,1,0,1,0,550,2019,6,2
2651,34.0,0.0,C11,2,62292,2,2,180000,1,1,1,0,398,2019,6,2
2653,32.0,1.0,C15,0,40216,2,2,0,1,0,0,0,121,2020,8,3
2653,32.0,1.0,C15,0,40216,2,2,0,1,1,0,0,48,2020,8,3
2654,30.0,0.0,C19,0,65092,3,3,0,1,0,0,0,104,2020,9,3
2654,30.0,0.0,C19,0,65092,3,3,0,1,0,0,0,104,2020,9,3
2654,30.0,0.0,C19,0,65092,3,3,0,1,0,0,0,104,2020,9,3
2654,30.0,0.0,C19,0,65092,3,3,289760,1,0,0,0,104,2020,9,3
2655,35.0,0.0,C10,2,23955,1,1,0,1,0,0,0,321,2020,2,1
2655,35.0,0.0,C10,2,23955,1,1,0,1,0,0,0,321,2020,2,1
2655,35.0,0.0,C10,2,23955,1,1,150480,1,0,0,0,321,2020,2,1
2655,35.0,0.0,C10,2,23955,1,1,0,1,0,0,0,321,2020,2,1
2655,35.0,0.0,C10,2,23955,1,1,174730,1,0,0,0,321,2020,2,1
2655,35.0,0.0,C10,2,23955,1,1,0,1,1,0,0,151,2020,2,1
2656,34.0,1.0,C6,1,77739,2,2,0,1,0,0,0,259,2020,4,2
2656,34.0,1.0,C6,1,77739,2,2,0,1,1,0,0,19,2020,4,2
2659,34.0,1.0,C6,0,23641,2,2,0,1,0,0,0,459,2019,9,3
2659,34.0,1.0,C6,0,23641,2,2,0,1,0,0,0,459,2019,9,3
2659,34.0,1.0,C6,0,23641,2,2,0,1,1,0,0,45,2019,9,3
2660,27.0,0.0,C13,2,48747,1,3,1810040,3,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,3655010,3,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,1406480,3,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,0,3,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,100000,3,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,1122300,3,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,400000,2,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,0,2,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,252810,2,0,1,0,2661,2013,9,3
2660,27.0,0.0,C13,2,48747,1,3,500000,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,200000,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,1000000,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,650040,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,450040,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,5272650,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,131560,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,250040,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,994360,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,531360,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,883200,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,1105050,3,0,1,0,2661,2013,9,3
2660,28.0,0.0,C13,2,48747,1,3,652220,2,0,1,0,2661,2013,9,3
2660,29.0,0.0,C13,2,48747,1,3,636010,2,0,1,0,2661,2013,9,3
2660,29.0,0.0,C13,2,48747,1,3,180280,2,0,1,0,2661,2013,9,3
2661,33.0,1.0,C3,1,68037,1,2,2350390,4,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,130890,4,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,4039050,4,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,0,1,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,0,1,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,158110,1,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,821100,3,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,200000,3,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,1470030,3,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,200000,1,0,1,0,1793,2016,1,1
2661,33.0,1.0,C3,1,68037,1,2,150220,1,0,1,0,1793,2016,1,1
2661,34.0,1.0,C3,1,68037,1,2,0,1,0,1,0,1793,2016,1,1
2661,34.0,1.0,C3,1,68037,1,2,350000,1,0,1,0,1793,2016,1,1
2661,34.0,1.0,C3,1,68037,1,2,0,1,1,1,0,1476,2016,1,1
2663,31.0,0.0,C7,1,26716,1,1,0,1,1,0,0,98,2018,10,4
2664,37.0,1.0,C22,1,21909,2,2,0,1,0,1,0,181,2020,6,2
2664,37.0,1.0,C22,1,21909,2,2,0,1,0,1,0,181,2020,6,2
2664,37.0,1.0,C22,1,21909,2,2,0,1,0,1,0,181,2020,6,2
2664,37.0,1.0,C22,1,21909,2,2,150000,2,0,1,0,181,2020,6,2
2664,37.0,1.0,C22,1,21909,2,2,120180,2,0,1,0,181,2020,6,2
2664,37.0,1.0,C22,1,21909,2,2,633550,2,0,1,0,181,2020,6,2
2665,36.0,1.0,C17,2,22719,1,1,0,1,1,0,0,77,2018,10,4
2666,28.0,0.0,C6,1,69153,2,2,0,1,0,0,0,424,2019,10,4
2666,28.0,0.0,C6,1,69153,2,2,0,1,1,0,0,49,2019,10,4
2667,40.0,0.0,C1,1,103568,2,4,1218980,2,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,4121650,2,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,2007190,2,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,0,1,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,100920,1,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,0,1,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,200000,1,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,490000,1,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,250000,1,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,0,1,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,150060,1,0,1,0,2628,2013,10,4
2667,40.0,0.0,C1,1,103568,2,4,0,1,0,1,0,2628,2013,10,4
2667,41.0,0.0,C1,1,103568,2,4,899000,1,0,1,0,2628,2013,10,4
2667,41.0,0.0,C1,1,103568,2,4,0,1,0,1,0,2628,2013,10,4
2667,41.0,0.0,C1,1,103568,2,4,0,1,1,1,0,2324,2013,10,4
2668,33.0,0.0,C16,0,112112,2,4,891020,1,0,1,0,2193,2014,12,4
2668,33.0,0.0,C16,0,112112,2,4,649990,1,0,1,0,2193,2014,12,4
2668,33.0,0.0,C16,0,112112,2,4,1771170,1,0,1,0,2193,2014,12,4
2668,33.0,0.0,C16,0,112112,2,4,448050,2,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,381540,2,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,202510,2,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,3200480,4,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,1000000,4,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,3200000,4,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,3000030,3,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,400000,3,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,252200,3,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,2550000,2,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,635080,2,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,2001180,2,0,1,0,2193,2014,12,4
2668,34.0,0.0,C16,0,112112,2,4,392860,2,0,1,0,2193,2014,12,4
2668,35.0,0.0,C16,0,112112,2,4,1743770,2,0,1,0,2193,2014,12,4
2668,35.0,0.0,C16,0,112112,2,4,0,2,0,1,0,2193,2014,12,4
2668,35.0,0.0,C16,0,112112,2,4,150070,3,0,1,0,2193,2014,12,4
2668,35.0,0.0,C16,0,112112,2,4,1751210,3,0,1,0,2193,2014,12,4
2668,35.0,0.0,C16,0,112112,2,4,3560000,3,0,1,0,2193,2014,12,4
2668,35.0,0.0,C16,0,112112,2,4,531460,1,0,1,0,2193,2014,12,4
2668,35.0,0.0,C16,0,112112,2,4,753060,1,0,1,0,2193,2014,12,4
2668,35.0,0.0,C16,0,112112,2,4,656220,1,0,1,0,2193,2014,12,4
2670,31.0,1.0,C24,1,38326,1,1,0,2,0,1,0,747,2018,12,4
2670,31.0,1.0,C24,1,38326,1,1,253000,2,0,1,0,747,2018,12,4
2670,31.0,1.0,C24,1,38326,1,1,920580,2,0,1,0,747,2018,12,4
2670,31.0,1.0,C24,1,38326,1,1,758850,4,0,1,0,747,2018,12,4
2670,31.0,1.0,C24,1,38326,1,1,379320,4,0,1,0,747,2018,12,4
2670,31.0,1.0,C24,1,38326,1,1,245520,4,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,291130,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,0,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,844320,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,629100,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,0,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,350000,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,800010,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,200540,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,2475030,3,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,150440,2,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,159330,2,0,1,0,747,2018,12,4
2670,32.0,1.0,C24,1,38326,1,1,563650,2,0,1,0,747,2018,12,4
2670,33.0,1.0,C24,1,38326,1,1,150320,2,0,1,0,747,2018,12,4
2670,33.0,1.0,C24,1,38326,1,1,155050,2,0,1,0,747,2018,12,4
2670,33.0,1.0,C24,1,38326,1,1,311550,2,0,1,0,747,2018,12,4
2670,33.0,1.0,C24,1,38326,1,1,807040,3,0,1,0,747,2018,12,4
2670,33.0,1.0,C24,1,38326,1,1,310500,3,0,1,0,747,2018,12,4
2670,33.0,1.0,C24,1,38326,1,1,662540,3,0,1,0,747,2018,12,4
2671,35.0,1.0,C24,1,114637,3,3,0,1,0,0,0,218,2020,5,2
2671,35.0,1.0,C24,1,114637,3,3,0,1,0,0,0,218,2020,5,2
2671,35.0,1.0,C24,1,114637,3,3,0,1,1,0,0,51,2020,5,2
2672,36.0,1.0,C18,2,56621,3,3,0,1,0,1,0,148,2020,8,3
2672,36.0,1.0,C18,2,56621,3,3,0,1,0,1,0,148,2020,8,3
2672,36.0,1.0,C18,2,56621,3,3,154590,2,0,1,0,148,2020,8,3
2672,37.0,1.0,C18,2,56621,3,3,852850,2,0,1,0,148,2020,8,3
2672,37.0,1.0,C18,2,56621,3,3,154700,2,0,1,0,148,2020,8,3
2674,28.0,1.0,C11,1,64610,1,2,0,1,0,0,0,1387,2017,3,1
2674,28.0,1.0,C11,1,64610,1,2,100210,1,0,0,0,1387,2017,3,1
2674,28.0,1.0,C11,1,64610,1,2,452740,1,0,0,0,1387,2017,3,1
2674,28.0,1.0,C11,1,64610,1,2,0,1,0,0,0,1387,2017,3,1
2674,28.0,1.0,C11,1,64610,1,2,0,1,0,0,0,1387,2017,3,1
2674,28.0,1.0,C11,1,64610,1,2,0,1,0,0,0,1387,2017,3,1
2674,29.0,1.0,C11,1,64610,1,2,0,1,1,0,0,849,2017,3,1
2675,29.0,0.0,C7,1,68500,2,2,0,2,0,1,0,192,2020,6,2
2675,29.0,0.0,C7,1,68500,2,2,1075440,2,0,1,0,192,2020,6,2
2675,29.0,0.0,C7,1,68500,2,2,0,2,0,1,0,192,2020,6,2
2675,29.0,0.0,C7,1,68500,2,2,1281960,3,0,1,0,192,2020,6,2
2675,29.0,0.0,C7,1,68500,2,2,0,3,0,1,0,192,2020,6,2
2675,29.0,0.0,C7,1,68500,2,2,0,3,1,1,0,170,2020,6,2
2676,34.0,0.0,C13,2,40608,1,1,0,1,0,0,0,431,2019,10,4
2676,34.0,0.0,C13,2,40608,1,1,0,1,0,0,0,431,2019,10,4
2676,34.0,0.0,C13,2,40608,1,1,0,1,0,0,0,431,2019,10,4
2676,34.0,0.0,C13,2,40608,1,1,0,1,0,0,0,431,2019,10,4
2676,34.0,0.0,C13,2,40608,1,1,0,1,1,0,0,108,2019,10,4
2677,25.0,0.0,C21,1,42400,1,1,74800,1,0,0,0,892,2018,7,3
2677,25.0,0.0,C21,1,42400,1,1,0,1,1,0,0,196,2018,7,3
2678,37.0,1.0,C1,1,51668,3,3,0,1,0,0,0,42,2020,11,4
2678,37.0,1.0,C1,1,51668,3,3,151150,1,0,0,0,42,2020,11,4
2680,28.0,0.0,C9,1,61670,2,2,0,1,0,0,0,174,2020,7,3
2680,28.0,0.0,C9,1,61670,2,2,202770,1,0,0,0,174,2020,7,3
2680,28.0,0.0,C9,1,61670,2,2,0,1,1,0,0,82,2020,7,3
2682,42.0,0.0,C6,0,102345,4,4,0,1,0,1,0,531,2019,7,3
2682,42.0,0.0,C6,0,102345,4,4,0,1,0,1,0,531,2019,7,3
2682,42.0,0.0,C6,0,102345,4,4,250000,1,0,1,0,531,2019,7,3
2682,42.0,0.0,C6,0,102345,4,4,450000,2,0,1,0,531,2019,7,3
2682,42.0,0.0,C6,0,102345,4,4,700000,2,0,1,0,531,2019,7,3
2682,42.0,0.0,C6,0,102345,4,4,700000,2,0,1,0,531,2019,7,3
2682,42.0,0.0,C6,0,102345,4,4,800000,1,0,1,0,531,2019,7,3
2682,43.0,0.0,C6,0,102345,4,4,0,1,0,1,0,531,2019,7,3
2682,43.0,0.0,C6,0,102345,4,4,1967750,1,0,1,0,531,2019,7,3
2682,43.0,0.0,C6,0,102345,4,4,0,1,0,1,0,531,2019,7,3
2682,43.0,0.0,C6,0,102345,4,4,250000,1,0,1,0,531,2019,7,3
2682,43.0,0.0,C6,0,102345,4,4,0,1,1,1,0,347,2019,7,3
2683,48.0,1.0,C6,1,81055,1,1,595650,2,0,1,0,777,2018,11,4
2683,48.0,1.0,C6,1,81055,1,1,493440,2,0,1,0,777,2018,11,4
2683,48.0,1.0,C6,1,81055,1,1,329540,2,0,1,0,777,2018,11,4
2683,48.0,1.0,C6,1,81055,1,1,0,1,0,1,0,777,2018,11,4
2683,48.0,1.0,C6,1,81055,1,1,0,1,1,1,0,179,2018,11,4
2684,35.0,0.0,C21,1,25186,1,1,460210,3,0,1,0,1707,2016,4,2
2684,35.0,0.0,C21,1,25186,1,1,349740,3,0,1,0,1707,2016,4,2
2684,35.0,0.0,C21,1,25186,1,1,1919890,3,0,1,0,1707,2016,4,2
2684,35.0,0.0,C21,1,25186,1,1,0,3,0,1,0,1707,2016,4,2
2684,35.0,0.0,C21,1,25186,1,1,826510,3,0,1,0,1707,2016,4,2
2684,35.0,0.0,C21,1,25186,1,1,250040,3,0,1,0,1707,2016,4,2
2684,35.0,0.0,C21,1,25186,1,1,151600,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,250020,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,229040,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,0,1,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,150270,1,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,242490,1,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,480000,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,150360,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,1352590,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,0,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,200000,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,750350,2,0,1,0,1707,2016,4,2
2684,36.0,0.0,C21,1,25186,1,1,1292170,4,0,1,0,1707,2016,4,2
2684,37.0,0.0,C21,1,25186,1,1,819890,4,0,1,0,1707,2016,4,2
2684,37.0,0.0,C21,1,25186,1,1,558050,4,0,1,0,1707,2016,4,2
2684,37.0,0.0,C21,1,25186,1,1,122200,3,0,1,0,1707,2016,4,2
2684,37.0,0.0,C21,1,25186,1,1,810960,3,0,1,0,1707,2016,4,2
2684,37.0,0.0,C21,1,25186,1,1,300360,3,0,1,0,1707,2016,4,2
2685,41.0,1.0,C1,1,101984,4,4,0,1,0,0,0,513,2019,8,3
2685,41.0,1.0,C1,1,101984,4,4,0,1,0,0,0,513,2019,8,3
2685,41.0,1.0,C1,1,101984,4,4,300000,1,0,0,0,513,2019,8,3
